Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel
1117;0.00E+00;574.7988878;11.13933343;-0.684254967;21.14425897;23.99445127;1.385835183;33.25292937;50.07230245;0.226578733;0.788085217;4.679482117;18.48272138;1.681535;48.61666667;3.0096087;3.220333867;11.20924912;0.750395167;7.632257567;0.854835133;10.03168612;0.941385;5.701892917;0.8340321;3.102564067;0.546927933;0.838353833;0.594530933;0.00E+00;0.00E+00;6.041
1118;0.00E+00;615.3595755;10.69900735;-0.685605683;21.91438625;24.83211112;1.387978933;34.46646733;51.15911747;0.211268183;0.81387765;4.684196733;17.83662902;1.769191717;49;2.903016183;3.1140071;10.84769548;0.733748467;7.496933067;0.831630667;9.555792683;0.90856275;5.50451355;0.800468917;2.970341233;0.535721633;0.720204517;0.5793041;0.00E+00;0.00E+00;6.041
1119;0.00E+00;609.4096412;8.352204167;-0.68968795;21.8127674;24.71408147;1.388261817;34.30965948;51.19362298;0.1698003;0.815359717;4.5197271;17.93572095;1.73144435;48.38333333;2.932468967;3.098364133;10.82984567;0.741049017;7.766803017;0.8226002;9.5344753;0.8848362;5.491899967;0.797962967;3.050276217;0.56012105;0.713253083;0.58723575;0.00E+00;0.00E+00;6.041
1120;0.00E+00;604.1595857;8.2524449;-0.68955955;21.71984822;24.60760727;1.388235717;34.16120448;51.09518712;0.168505917;0.8043138;4.543832833;18.08734212;1.80575465;48.6;2.945344517;3.10755145;10.8971203;0.761407717;7.952937733;0.835710483;9.5793387;0.85798295;5.517110583;0.7574387;3.037966733;0.543843483;0.7514707;0.55991;0.00E+00;0.00E+00;6.041
1121;0.00E+00;602.1122646;8.15814935;-0.6886058;21.6823722;24.56565648;1.38831965;34.10502965;50.98412768;0.166340533;0.791630033;4.50604215;18.1423292;1.71421355;49;2.956573333;3.117781183;10.89795683;0.773455483;8.046535333;0.847186533;9.582375667;0.862755283;5.526350033;0.758355933;3.050412183;0.556529167;0.828565083;0.546031683;0.00E+00;0.00E+00;6.041
1122;0.00E+00;598.9002721;8.225247333;-0.687397617;21.62472843;24.50041948;1.38796975;34.00588652;51.05567675;0.168195183;0.83003975;4.572528133;18.3121063;1.701958083;48.8;2.941852517;3.1099171;10.94267715;0.792344183;8.162159267;0.8502535;9.699590117;0.8687468;5.571067467;0.7680379;3.111282717;0.575862167;0.934540117;0.562531117;0.00E+00;0.00E+00;6.041
1123;0.00E+00;344.1758225;7.142591083;-0.684229867;15.0272789;17.63707788;1.3390465;23.86530053;40.33205813;0.18978165;0.629681917;4.273852417;30.94111763;0.70948865;48.95;4.734454833;2.32531575;18.65101933;1.354664917;11.65507877;1.340008917;17.88248493;1.271115783;8.907547333;1.170124483;6.6026261;0.908143717;2.989662117;0.848283067;0.00E+00;0.00E+00;6.041
1124;0.00E+00;152.7856792;2.6915816;-0.688227683;10.01694242;12.42169097;1.302835067;16.18340463;31.74583738;0.107393767;0.478211183;3.132246183;40.88336365;0.090925367;48.81666667;6.056238683;1.590116867;24.61546485;1.7775251;14.477971;1.702492617;24.31447125;1.572562633;11.48597425;1.472409583;9.577795533;1.123593817;4.922653317;1.043954667;0.00E+00;0.00E+00;6.041
1125;0.00E+00;153.1621764;2.695756383;-0.686165833;10.0304088;12.43665593;1.3033886;16.2097799;31.77925653;0.107980433;0.508081233;3.173450717;40.74227053;0.037387383;48.65;6.035901033;1.569032733;24.48669732;1.80545635;14.42619218;1.7058843;24.3262609;1.547968683;11.450881;1.453068667;9.4639003;1.160548367;4.797857433;1.09671;0.00E+00;0.00E+00;6.041
1126;0.00E+00;153.0637045;2.56276545;-0.685307133;10.02697637;12.43270695;1.30322685;16.20261467;31.83333903;0.101965883;0.5303519;3.241190367;40.76553043;0.067280233;49;6.0326519;1.606046017;24.55990162;1.775397517;14.3856937;1.6972842;24.23818213;1.5612026;11.47454223;1.473107433;9.564722067;1.15942455;4.8870258;1.126830417;0.00E+00;0.00E+00;6.041
1127;0.00E+00;152.9545956;2.725602067;-0.685480467;10.02634975;12.42894312;1.3038322;16.20523358;31.6765962;0.108911767;0.511265117;3.155666683;40.6580311;-0.057649867;48.75;6.033337033;1.659572833;24.51151943;1.811157133;14.31750603;1.725014367;24.22061372;1.54481665;11.39415933;1.450133483;9.497728583;1.132265767;4.840817183;1.053694767;0.00E+00;0.00E+00;6.041
1128;0.00E+00;152.1268141;2.655278467;-0.69030895;9.998676333;12.3969202;1.303112733;16.15458432;31.72070183;0.1064896;0.509042183;3.20551925;40.79769435;-0.015098933;48.5;6.090349917;1.808129983;24.5326267;1.8595009;14.23414803;1.760174917;24.35246777;1.553613233;11.4999786;1.440782983;9.621056233;1.14421735;4.917584417;1.082828317;0.00E+00;0.00E+00;6.041
1129;0.00E+00;153.760796;3.688014117;-0.701702667;10.04317765;12.46062743;1.303675183;16.24492248;32.1041846;0.141466617;0.526337183;3.495094667;40.5735078;0.07166025;48.5;6.15702475;1.828204567;24.31904165;1.833002883;14.19808107;1.723013267;24.22926832;1.541988533;11.44160968;1.441171167;9.63440115;1.136673267;4.9511732;1.134272633;0.00E+00;0.00E+00;6.041
1130;0.00E+00;154.6122532;2.706826067;-0.697511717;10.05689395;12.4958763;1.3058393;16.31759663;32.12588702;0.10744325;0.496919;3.14979475;40.22450322;0.060413783;48.11666667;6.089422817;1.651213867;24.0699079;1.835591433;14.18408772;1.712476067;23.99879492;1.502662883;11.3837635;1.417462433;9.536142233;1.138913783;4.911978417;1.025328617;0.00E+00;0.00E+00;6.041
1131;0.00E+00;402.2307114;6.710152283;-0.68815445;16.9817268;20.04182832;1.3708062;27.49313105;43.7614081;0.17937525;0.516730583;3.4219791;24.21162868;-0.036326417;48;3.6163792;1.087337117;14.38283652;1.094973917;8.342414467;1.033989833;14.92470485;0.919877983;6.488079217;0.857919317;5.562171033;0.6492662;2.742924583;0.6386481;0.00E+00;0.00E+00;6.041
1132;0.00E+00;194.7972594;5.156313617;-0.68752215;11.18722463;13.7283963;1.316478933;18.139374;34.2378429;0.175377;0.550745017;3.753987833;37.44811563;0.054036117;48;5.624077333;1.724084083;22.44985783;1.7313869;13.17800902;1.635231467;22.35790997;1.428403533;10.51196783;1.335996717;8.848613067;1.045608483;4.503772833;1.0577317;0.00E+00;0.00E+00;6.041
1133;0.00E+00;154.7628313;2.938919583;-0.699356383;10.06789907;12.50289432;1.3060742;16.32970663;32.16168828;0.117143733;0.51886695;3.244288617;40.16207562;0.088810067;48.18333333;6.108062767;1.871352483;24.07904323;1.842258917;14.15343937;1.723254183;23.97806307;1.542360233;11.3360746;1.4215179;9.408881083;1.1024061;4.823355917;1.057078533;0.00E+00;0.00E+00;6.041
1134;0.00E+00;157.7755408;2.9111421;-0.690186067;10.19070197;12.62087632;1.307073517;16.49644653;32.1871495;0.11456115;0.511339133;3.227879017;39.89359623;0.05487195;49;5.971494683;1.470580033;24.14575837;1.780301983;13.950777;1.762860967;23.8949392;1.66276765;11.10247123;1.552183467;9.082609733;1.187494;4.465683267;1.001986783;0.00E+00;0.00E+00;6.041
1135;0.00E+00;444.5901465;44.01967148;-0.693603167;17.78266622;20.57224287;1.355327433;28.02987867;46.94424282;0.579392483;0.875382083;8.752049533;25.07546683;1.338752217;48.6;4.237377733;2.960820517;15.05755278;1.170824317;10.06331813;1.174726567;13.95925197;1.195234967;7.2277046;1.08583945;4.881832783;0.775642183;2.0464693;0.730260283;0.00E+00;0.00E+00;6.041
1136;0.00E+00;584.3521092;8.10352835;-0.687440567;21.3457922;24.20057955;1.387276633;33.5729704;50.65242137;0.1673847;0.8382804;4.6291701;18.59954822;1.801216833;48;2.985965333;3.247017033;11.1203009;0.79401675;8.245766417;0.860699683;9.889797283;0.904855667;5.607861633;0.797349233;3.110741083;0.58267595;0.99429205;0.548782767;0.00E+00;0.00E+00;6.041
1137;0.00E+00;580.2069509;8.510008783;-0.688266733;21.26982892;24.11538507;1.38725165;33.45417313;50.33505218;0.176948583;0.812838833;4.4893617;18.49995062;1.773035267;48.46666667;2.99099765;3.21260235;11.18167835;0.7738465;8.142247767;0.854947783;9.821107717;0.9210233;5.538879267;0.805977667;3.005723133;0.561403283;0.810912083;0.541956317;0.00E+00;0.00E+00;6.041
1138;0.00E+00;580.3039167;8.317953833;-0.6871886;21.27599302;24.11790857;1.387236583;33.45729848;50.23497757;0.173066183;0.838969917;4.601706767;18.32998767;1.606758517;48.75;2.997134433;3.2139786;11.1374906;0.784319817;7.906406233;0.8603852;9.744327167;0.927845683;5.518198367;0.8356733;3.04495105;0.574390983;0.7324517;0.574879767;0.00E+00;0.00E+00;6.041
1139;0.00E+00;583.6802879;8.565299667;-0.684022967;21.3318053;24.18763708;1.386753517;33.54233295;50.3948247;0.177785267;0.832508583;4.6676237;18.31740562;1.675020967;48.43333333;2.989643933;3.227083767;11.14048832;0.772565067;7.73269905;0.849813667;9.772238217;0.9260143;5.607164417;0.82408345;3.12662755;0.581535617;0.804227433;0.59804105;0.00E+00;0.00E+00;6.041
1140;0.00E+00;586.0071936;8.747599817;-0.68467235;21.38289088;24.23542158;1.387215083;33.6197893;50.05550085;0.18149685;0.838561417;4.590535467;18.09479585;1.635736417;48.65;2.98306845;3.194908433;11.1176956;0.771566217;7.562596933;0.8331535;9.7110419;0.885431917;5.37879285;0.7809065;2.980977483;0.554764283;0.793560167;0.5960157;0.00E+00;0.00E+00;6.041
1141;0.00E+00;583.8920935;8.176884567;-0.689123683;21.34491828;24.19212627;1.387257367;33.56075912;49.90879165;0.169275967;0.773685433;4.431373967;18.08064163;1.66558925;48.5;3.000408083;3.195955033;11.10457093;0.77181235;7.542707733;0.822539667;9.715965067;0.8663741;5.371834167;0.773380917;2.99850015;0.537046217;0.795610767;0.608322067;0.00E+00;0.00E+00;6.041
1142;0.00E+00;580.3749908;8.1932322;-0.6824644;21.2776606;24.11867812;1.387204567;33.45759628;50.04700117;0.17044805;0.805052933;4.539571283;18.20211695;1.574900917;48.46666667;2.985925133;3.220018567;11.14747063;0.77959165;7.717660667;0.82593775;9.733441317;0.854987917;5.389422133;0.761526167;3.037094233;0.565631667;0.670726633;0.628819883;0.00E+00;0.00E+00;6.041
1143;0.00E+00;575.5897961;8.164405333;-0.686387817;21.1975828;24.01921412;1.38718655;33.31918782;50.01818123;0.170274867;0.804345617;4.459015467;18.39367127;1.667819917;48.55;3.01517555;3.236274617;11.17710168;0.797942817;7.930154417;0.8455496;9.8250986;0.886451933;5.4840255;0.791045467;3.041569817;0.54479845;0.69689255;0.563706167;0.00E+00;0.00E+00;6.041
1144;0.00E+00;334.9704574;7.775735633;-0.685879417;14.88942795;17.47019007;1.340556667;23.63419555;39.58472473;0.209192133;0.671551283;4.082632967;30.57090562;0.8194315;48.46666667;4.72083075;2.411502267;18.65229857;1.3415011;11.20134882;1.33132595;17.74953007;1.323609317;8.6118222;1.22698655;6.462409717;0.87929985;2.831953017;0.7972662;0.00E+00;0.00E+00;6.041
1145;0.00E+00;155.3146584;2.788920117;-0.688533117;10.13277785;12.52268578;1.305908667;16.35348025;31.6042176;0.1109149;0.52706805;3.210646033;40.12164967;0.0375977;48.56666667;6.00881895;1.788909217;24.3514931;1.795980633;13.8422286;1.728480883;23.99186642;1.635805467;10.97420252;1.536229417;9.36161045;1.179348933;4.831751783;1.0832662;0.00E+00;0.00E+00;6.041
1146;0.00E+00;154.8971171;2.687308367;-0.685073283;10.11141517;12.50518953;1.304720867;16.31575737;31.65536352;0.107073217;0.521788917;3.2597612;40.41507168;-0.0151523;48.4;5.99243175;1.697332483;24.40303592;1.811490733;13.893154;1.739590717;24.2097962;1.6267159;11.0220695;1.5380215;9.6640998;1.197351317;5.096167583;1.060317367;0.00E+00;0.00E+00;6.041
1147;0.00E+00;153.4865206;2.695245717;-0.683853083;10.05263012;12.44892625;1.3039634;16.23295283;31.61716202;0.108352967;0.501880933;3.255839017;40.62358888;-0.05009705;48.43333333;6.003940967;1.62986815;24.57776128;1.8159705;14.07939637;1.726028917;24.2089692;1.581108583;11.08447568;1.469650417;9.737072283;1.1535311;5.18667845;1.043662433;0.00E+00;0.00E+00;6.041
1148;0.00E+00;151.5802696;2.591492217;-0.685449167;10.00351552;12.37265575;1.30267555;16.11754605;31.32667147;0.104187717;0.51907565;3.28770865;40.9160754;-0.113154267;48.56666667;6.06632825;1.592622217;24.86941897;1.826773417;14.24592058;1.7249687;24.31706365;1.5681959;11.06197543;1.449772333;9.7052064;1.186407417;5.257578033;1.102244967;0.00E+00;0.00E+00;6.041
1149;0.00E+00;151.7852972;2.740678917;-0.6852395;10.02477575;12.3803731;1.302968317;16.13122178;31.11786775;0.11045155;0.5257692;3.2772644;40.86954732;-0.067797717;48.46666667;6.05675645;1.596687;24.96662182;1.82561785;14.22441508;1.711189333;24.18355687;1.55854335;10.96036723;1.428445667;9.742162867;1.192832533;5.2525072;1.137598383;0.00E+00;0.00E+00;6.041
1150;0.00E+00;151.3623403;2.7929754;-0.685213417;10.01345687;12.36323882;1.30316955;16.11138387;31.01513677;0.1122136;0.505108133;3.2828531;40.86612807;-0.057195733;48.41666667;6.066390633;1.602463083;24.89991648;1.834848817;14.1825819;1.7204988;24.26571247;1.56570315;11.05395037;1.448617517;9.68656105;1.158964217;5.198314467;1.056227667;0.00E+00;0.00E+00;6.041
1151;0.00E+00;151.196119;2.72329005;-0.683058867;10.01237088;12.3568294;1.303497867;16.10707883;31.001605;0.109593883;0.5104881;3.321078233;40.77753955;-0.0670978;48.78333333;6.054192783;1.7212766;24.84424187;1.84056055;14.10679707;1.7351321;24.17991172;1.573498783;11.1028347;1.442965183;9.681206067;1.123597833;5.221713217;1.08480995;0.00E+00;0.00E+00;6.041
1152;0.00E+00;150.7013782;2.750551483;-0.68657435;9.996927667;12.33810072;1.303502383;16.08272067;31.13143823;0.110782267;0.5457053;3.43876175;40.70326175;-0.177827033;48.71666667;6.0913536;1.812734133;24.76676477;1.882219067;14.07915707;1.75202595;24.15865265;1.557592633;11.09076555;1.44629805;9.671328583;1.162165233;5.15183475;1.154579717;0.00E+00;0.00E+00;6.041
1153;0.00E+00;153.4670509;2.956990467;-0.686806317;10.10074255;12.44878648;1.30387925;16.23173078;31.2314987;0.118709383;0.552136317;3.46214815;40.60020112;-0.1795388;49;6.04272835;1.681478167;24.75541862;1.798445217;13.91890588;1.738668883;24.27908675;1.654762817;10.95463937;1.531100117;9.42930735;1.160029233;5.047917567;1.093450083;0.00E+00;0.00E+00;6.041
1154;0.00E+00;430.7489972;6.974551133;-0.685201283;17.64945335;20.73269198;1.373572117;28.49892027;44.18356763;0.180229817;0.487234233;3.357043117;23.35566048;-0.16852655;49;3.479846717;0.93798815;14.24770637;1.01877495;7.866079817;0.991869567;14.357884;0.963585933;5.94353645;0.9050209;5.11687565;0.638285983;2.6601723;0.59985075;0.00E+00;0.00E+00;6.041
1155;0.00E+00;320.5869238;33.69810222;-0.684017267;14.55193593;17.324059;1.335983617;23.18496037;41.00393982;0.539037267;0.98161165;7.053396817;30.36994767;0.20807365;48.25;5.1736196;1.7787438;18.69480877;1.3435897;11.07161477;1.342361567;17.66652878;1.303465117;8.250763833;1.192276433;6.498454683;0.8920283;3.296196567;0.84982545;0.00E+00;0.00E+00;6.041
1156;0.00E+00;551.8422585;7.823483917;-0.683874067;20.7224764;23.51558312;1.38649085;32.60465935;49.50505695;0.166641633;0.80228655;4.574611817;18.81673185;1.434211883;48.61666667;3.055351183;3.217934567;11.51968538;0.766708867;8.216603467;0.8582359;9.8082247;0.90777245;5.5977823;0.803008567;3.306455333;0.58336725;1.0677381;0.586438317;0.00E+00;0.00E+00;6.041
1157;0.00E+00;561.2159423;7.98853135;-0.6848761;20.90550212;23.71902413;1.387197667;32.90302125;49.53259188;0.168586433;0.796247233;4.485376383;18.42558765;1.527514617;48.13333333;3.045771;3.288156283;11.41414095;0.760062117;7.957961467;0.85005285;9.564736233;0.906277383;5.398332267;0.799872483;3.16287205;0.5628648;0.8360071;0.568739833;0.00E+00;0.00E+00;6.041
1158;0.00E+00;560.9554903;7.930286133;-0.68353355;20.90227612;23.712908;1.38713065;32.89295843;49.27970502;0.168008283;0.7795849;4.335642567;18.27993307;1.472710183;48.56666667;3.0447196;3.262787617;11.37270198;0.756358933;7.79181025;0.845352967;9.548130033;0.915554033;5.30188765;0.810246267;3.1372997;0.57124135;0.75251275;0.580896083;0.00E+00;0.00E+00;6.041
1159;0.00E+00;584.2097594;10.83549702;-0.685634317;21.3300329;24.18704595;1.38737345;33.55724305;49.90139505;0.219624867;0.826488433;4.685346967;17.92846385;1.434384917;48;2.992879083;3.220826667;11.13817878;0.73700155;7.399566433;0.835333183;9.469790067;0.932112933;5.276757917;0.833816333;3.1859625;0.581490867;0.870187133;0.60969775;0.00E+00;0.00E+00;6.041
1160;0.00E+00;604.2239326;8.161267467;-0.6860348;21.70916657;24.60856395;1.38777575;34.15122247;50.1767775;0.166436917;0.8400543;4.519508733;17.68050352;1.5119295;48.53333333;2.928175817;3.15419365;10.97335912;0.696366467;7.1557557;0.809917733;9.421337717;0.921164483;5.1688051;0.80171565;3.268111;0.539642667;1.135478567;0.591782817;0.00E+00;0.00E+00;6.041
1161;0.00E+00;604.0767828;8.197091967;-0.6846408;21.7062086;24.60534938;1.387614617;34.14279215;50.07288928;0.16721335;0.791896217;4.49201065;17.68074865;1.500510233;48.43333333;2.9361743;3.14681605;10.96162783;0.698858533;7.0934794;0.819127083;9.447956767;0.91903475;5.1584609;0.798195133;3.31641495;0.538910933;1.310124167;0.603881567;0.00E+00;0.00E+00;6.041
1162;0.00E+00;601.3881485;8.110289067;-0.684165367;21.65840323;24.55089127;1.387547133;34.06557163;50.1224013;0.165784967;0.796906617;4.4554748;17.6991306;1.526477617;48.8;2.929418183;3.15935995;10.96373565;0.696577167;7.113420317;0.826010133;9.436931317;0.9522801;5.18396555;0.842327967;3.350518267;0.55395185;1.221795467;0.63803755;0.00E+00;0.00E+00;6.041
1163;0.00E+00;595.6780848;8.16326675;-0.684553233;21.55843542;24.43395512;1.387995567;33.91425812;49.95733148;0.167702917;0.810637467;4.52097765;17.6744707;1.479853667;48.61666667;2.9563926;3.158222883;10.99960222;0.6986286;7.233172067;0.82039015;9.33285945;0.926659817;5.1746052;0.815164017;3.24928285;0.543414383;1.00728565;0.61306505;0.00E+00;0.00E+00;6.041
1164;0.00E+00;342.3339774;8.5001302;-0.682772633;15.05740025;17.65770592;1.344613883;23.94023033;39.47767765;0.226379783;0.614279967;4.146691867;28.8660862;0.470815717;48.15;4.6265566;2.379773483;18.41493175;1.236271833;10.4353319;1.31248845;16.34005655;1.36861115;8.0248928;1.252224;5.60041495;0.820828633;1.814367817;0.85326885;0.00E+00;0.00E+00;6.041
1165;0.00E+00;154.512731;2.7433468;-0.6857788;10.17977667;12.4903298;1.31084995;16.37309238;30.9087881;0.108471967;0.50636405;3.232521;38.65324998;-0.207780983;48.38333333;5.97232955;1.743146767;24.43976072;1.6712908;13.2425219;1.7279446;22.71056217;1.712820033;10.55849032;1.58315745;8.016316633;1.086490933;3.489020483;1.091614917;0.00E+00;0.00E+00;6.041
1166;0.00E+00;152.1958141;2.721698633;-0.685121967;10.08865017;12.3971982;1.307395367;16.2080375;30.92229162;0.109020717;0.549420567;3.355980233;39.59477382;-0.207891433;48.56666667;6.0299878;1.696553783;24.73191283;1.734647533;13.70150225;1.76891275;23.30277972;1.7121698;10.69974505;1.592698417;8.589005633;1.1520716;4.341110817;1.099540517;0.00E+00;0.00E+00;6.041
1167;0.00E+00;150.8797689;2.620662917;-0.687522433;10.03388483;12.34513073;1.30623395;16.12560772;30.84184608;0.10570255;0.496981883;3.2149062;40.02263557;-0.202658717;48.7;6.078073117;1.752150217;24.80747085;1.805674333;13.96841622;1.81651005;23.55566833;1.6915644;10.7253671;1.555674967;8.934136583;1.1376514;4.829741367;1.031981717;0.00E+00;0.00E+00;6.041
1168;0.00E+00;150.3628869;2.62720235;-0.685876983;10.0114062;12.32382842;1.3058009;16.09243645;30.78504513;0.106015267;0.498266617;3.147391567;40.21195;-0.294041017;48.4;6.07531505;1.7290003;24.89541635;1.822313867;14.03237018;1.8186661;23.65299963;1.646217917;10.74014412;1.506998717;9.054504833;1.137241417;5.022107183;1.0772908;0.00E+00;0.00E+00;6.041
1169;0.00E+00;149.2029087;2.589609167;-0.687895083;9.948715917;12.27606353;1.304213633;16.01062697;30.89204603;0.104679783;0.527692583;3.2806555;40.55436487;-0.239923167;48.71666667;6.12923845;1.719697517;24.9278654;1.812907917;14.28436912;1.7696398;23.8424358;1.6062073;10.96152818;1.472960383;9.243137167;1.139350433;5.21936615;1.1478053;0.00E+00;0.00E+00;6.041
1170;0.00E+00;148.7612791;2.576379583;-0.686407383;9.925371133;12.25698193;1.30390195;15.98188522;30.8026305;0.104504233;0.501608;3.179263117;40.66800022;-0.16430375;48.5;6.124525317;1.53549985;25.04177967;1.840159967;14.37670147;1.777890667;23.7712838;1.560119683;11.05932367;1.443667367;9.347646883;1.1660322;5.30816855;1.0812087;0.00E+00;0.00E+00;6.041
1171;0.00E+00;149.2508952;2.741387617;-0.6875429;9.92694795;12.2770087;1.304411967;16.01424902;30.93061142;0.111128033;0.514334417;3.316624517;40.55192193;-0.138861417;49;6.12147755;1.489355217;24.65231368;1.848303583;14.36028938;1.7502754;23.95804872;1.533234533;11.1281789;1.4182445;9.383934383;1.148546133;5.269252117;1.06502375;0.00E+00;0.00E+00;6.041
